id,subCategory,textToEmbed
15cb4c1e6e1fde7be9186c52976f79ea,ChestOfDrawers,armoire antique en pin cupboard chestofdrawers
15e21bb11cdb931a7fe25a99bc41347e,_StanfordSceneDBModels,ceramic lamp art arte caceres camara casa ceramique chamota decoracion decoration granada house lampe light luce lumier luz mansion render _stanfordscenedbmodels
15e38eb29fb84898e7e684d25d4dcaf0,Lamp, modern lamp tablelamp
15eb3a0b0226597f678d1dca465a4efb,Chair,folding chair directors leather
15ebb1e7e6663cbfa242b893d7c243a,Table,wrought iron round table end coffee glass mediterranean mesa spanish accenttable roundtable
15ec99bc74bd2a2b920e04a03858c931,PersonStanding, d man standing mason figure human people person personstanding
15f3b5aaac0a62ddd81f0237e26901c3,Eraser, eraser _stanfordscenedbmodels _scenegallerymodels
15fb39da1ab90994a9504db65c138da5,Speaker,stereo speaker audio bookshelf entertainment fun sound system loudspeaker unit _stanfordscenedbmodels
16001e59100b03c5fca0560918d50ea1,Table,tulip table by eero saarinen design furniture sixties roundtable _attributestrain
160684937ae737ec5057ad0f363d6ddd,Rack,ikea portis shoe rack 1shelves
161349b8cd18f115efa543560e97764f,Backpack,jango fett backpack back pack or jetpack jet knapsack packsack rucksack haversack
161c91e07ad78de9e3f7a74e12a274ef,Table, antique table accenttable
161f92c3330d111ffc2dd24b885b9c05,Couch,sofa armchair asiento descanso cojin colores comfort comfortable table comodo confort confortable convenient cushions decoracion decoration domestic estampador fabric furniture interio interior lamp lampara light luz madera mesa mobiliario mueble rubicundo seat sillon tela wooden couch lounge
162413f98e2184d35b801d9acf8d2f94,Desk,desk blueprints computer speakers
1625299b6a0ea2ff7649cce35db393a1,_StanfordSceneDBModels,stackable plastic box basket handbasket _stanfordscenedbmodels
1629215db795111ba649bd1425725662,Bear,ourson r b bear auml angel wings asian cannibal chang chinese ching chong culture dog ferrari japanese mansion pencil puppy sylvie yellow
16296c688e1c7fb9aa1091dc2d565d62,StandingClock,grandfather clock longcase standingclock
163034d9b96201beba48c111b1850fd,Pencil,pencil eraser graphite wood yellow _attributes
16327d928854b34ef11c3739edd52fa3,Lamp,light bulb and socket fixture lamp
1644df5fbb3b926029e82c550aa06a9d,Monitor, flatron monitor monitoring device
164b84d13b3d4650e096f6db40afe7bf,Computer,mac book apple computer laptop
164d5baf4135be7a98d5fc0473d00a1c,WallArt, kare picture bridge x bild dekoration design lifestyle living room trendy usa wohnen wohnzimmer painting wallart
1654250bf1bc5a0131fef20bb2ae787e,Vase,urn floor vase
1659db64bbf46bcdc1955ee4b5680e91,Airplane, small kit airplane plane aeroplane
165c00d292773865ae6eaa32356aaf3b,ChestOfDrawers, blanket chest of drawers bureau dresser chestofdrawers
1666ce5ced647ed25d878ba9ec3c0d6a,Vase,vase large decorative _stanfordscenedbmodels
166c3012a4b35768f51f77a6d7299806,Candle, photophore r colonial maisons du monde eacute f blanc blanco candle jar cuero cuir exterior glass leather outdoor outside vaso verre white
166c5b25e747d3f38b5797598d47d0af,Toilet,commercial toilet architecture bathroom details fixture interior plumbing restroom can commode crapper pot potty stool throne
16755fc794d5b2bb223a0abef958bcd0,Chair,chaise cuisine maison meuble table longue daybed chair
167f3edcf839000063ecd64ef0e6814c,ChestOfDrawers, room amp board six drawer dresser chest of drawers bureau chestofdrawers _attributes
1684b58103c2f3cb1e85aace27a943de,VideoGameController,microsoft  xbox elite controller future battery videogamecontroller _stanfordscenedbmodels _scenegallerymodels
1689f022a0b6bde55876947164cd256,Chair,high backed chair architecture furniture seating wing accentchair
168bf21705d36e80b348b6ae87c988f,Umbrella, sirius dia umbrella bench courtyard exterior furniture landscape architecture forms landscapeforms metal outdoor park patio shade site solid panels stand mount street wood
16a91700de9c32a98c1a083ca347f005,Lamp,lamp licht light old outside
16ac39c5f6486b4f4b67691a60194771,Shoes, shoe shoes
16afaf11b6a9578444d3a157597f918b,FoodItem,cinnamon toast cruch rexroat fooditem cerealbox
16b4dfae678239a42d470147ee1bb468,Bed,loft bunk bed loftbed
16bb10ad445ecfdaa476d4febccee,Cage,blue hamster cage bottle mouse pet wheel coop _stanfordscenedbmodels _scenegallerymodels
16bfbe99ccb1ed2cf54e1b6f41fdd78a,Pencil,pencil desk drawing eraser jeff cowell ks office photographers supplies wichita writing
16c6403551e81a3eeedfca8b846d3b01,CellPhone, sony ericsson i k accessories ericcsson mobile phone cellular cell telephone cellphone _attributestrain
16cc827a66868ff8f1f1df092810329,Cabinet,d tools cabinet bottom audio av system fruniture generic cassette inputs outputs si integrator systems video
16d8b1fde755f7f96bc5197cc4c47fe8,Speaker, speaker loudspeaker unit system _stanfordscenedbmodels _attributes
16e2dcf80c8442b7796eef4bbed8ce96,Lamp,desk lamp indonesia tablelamp
16e76e49a08a31aebb7ac4d22a68ec08,PaperBox,box cardboard paperbox
16edf6f6574568723f7198a00163bb6,SkateBoard,skateboard skate board noir snow snowboard
16fd88a99f7d4c857e484225f3bb4a8,Couch,sofa cushions fabric furniture pillow pillows upholstery couch lounge
16febbf5498604acfb666b203f8cdb86,_StanfordSceneDBModels,wellspring side table bench courtyard exterior freestanding furniture landscape architecture forms landscapeforms metal outdoor park patio picnic site street tabletable wood _stanfordscenedbmodels
17007e06a65de93b4f65dd993ec5afec,Chair,eames lounge with ottoman cadeira chair chairwithottoman
170866af008ad73f9668a2190b689e04,Shirt, official liverpool fc away shirt
1710033fefac979deed60df91eb05a5b,StandingClock,historic grandfather clock antique dial furniture kelly living room time longcase standingclock
1719198de32dafe595bb1f2248dfce00,FoodItem,kemal sandwich will make u happy davis of happiness fooditem
17287cc29880212560b51298383a9456,Telescope,telescope scope look magnify phil
1729448a8c1d39b3368c34d19170a090,Monitor, dell wfp lcd monitor update computer monitoring device
1730e6c6a37f19abefae06b5b9950833,Vase,vase
1741b6cc1f7ee1ec110c9032b6ff923d,Bookcase,modern bookcase book with bench books wood
1743c2325f0ece59dfde16efa78844c8,Key, kingdom heart hearts key final fantasy keyblade weapon
1744aaa40b6c9d3c422b3c76f4bd1d88,DrumSet, music drum kit drumset
176331ab6542bd406e3c8a33c4ddf2ef,Table,porada single coffee table brand contemporary couch design dining entertainment exclusive expensive fabric fauteuil furniture italian leather living lounge luxury manufacturer meeting modern poltrone room salon seat small sofa cocktail accenttable roundtable
176c87aa66fcf8116ea2d79f658bbae7,ToiletPaper,toilet paper klo papier toilette wc tissue bathroom toiletpaper
176e6b9b4340f25a7ff6ace05b36a5,Table, corner table a short cut paper ap clip by john weick ra amp leed architect finishes hawaii honolulu shapes _attributestrain
1771bb5839afabd712b362dc2411f439,Truck, police truck zumila demonstration emergency fire force german germany ladeeinrichtung ladekran mercedes polizei protest proteste rescue schaufel unimog zugmaschine motortruck
177210476d1bd64bfcfb068b53672ee3,Rug, rainbow carpet rug carpeting
1772711b91514cc4212ff51b27f0221,Bench,restaurant booth seating eating scenestudio house place eatery bench
1773dafc24ded61cea3aa8137e136b5c,Printer, lexmark x printer paper scanner _attributes
177a08ed42aac860ee672c5001fdc971,TrashBin,bin in bed bedroom room office sketchosaurus use trashbin
177ae9689e2920f764b7bfd6506cd3be,Table,round end table with tablecloth glass short wood endtable roundtable
17812e4b2ed86287b4a017870841c473,Guitar,gretsch  guitar string strings blues country cuerda electric electrica gitar guitarra instrument instrumento jihs madera mastil music rock wood _attributes
1785410412e01bb9a054360a814c8008,DartBoard,target archer archery arrow dart butt dartboard
17870a3cccc0709ab610b0c94236463,Chair,offecct chair spoon armchair easy sofa
17919b0e69c06bf235836c728d324152,Curtain, kare curtain shine beige x vorhang bedroom room design dining esszimmer lifestyle living schlafzimmer trendy wohnen wohnzimmer drape drapery mantle pall _attributestrain
17a7a1a4761e9aa1d4bf2d5f775ffe5e,Bench,flat platform wood bench landscape architecture metal park patio seat
17a95ccadaa7818db5e08197be0feebd,Coaster,coaster anonymous drink good nerd king shaurya yummy _stanfordscenedbmodels _scenegallerymodels
17aa537d3f70e0998c5d696f6e844329,Thumbtack, d google earth pushpin pin create sharp thumbtack drawing
17b083510f14982b7eaeab1f0c9120b7,Lamp,desk lamp model desklamp
17b6777fdd160136fcef8b04860a0b20,Cage,cage jordan coop
17b6b2b09458f1a435836c728d324152,Vase, kare vase dracula drop decoration design dining room lifestyle lounge speisezimmer trendy wohnen
17b77403b80de623f1783a44a88d6274,Chair, new centery lounge ps chair furniture moser
17c318cf53f978d22feb9fdea8e07927,Lamp, forza lamp amp by wilmotte associ s eacute design designer lampe lamps light lighting moboille modern moderne new nouveau three tablelamp
17c4dd8191c2c898bf37a318b55c6a3c,Refrigerator,kitchenaid french door refrigerator electric fridge
17cba19c6eb02655086f69b146d7b59,Booth,resaurant booth business eatery food furniture glass plater restaurant seat table
17ecaa23513996c034d6aa31914c287d,_StanfordSceneDBModels, candelabro chandelier candelabrum classic decoracion decoration hogar home house interior light pendant pendent _stanfordscenedbmodels
17edd5c46ad3e2bc438e7da932675db,Computer,mac macbook air pc apple laptop computer
17f32bd314bd6315d4d8765e3910f617,TrashBin, mlwr s trash container building products containers courtyard furnishings garbage landscape architecture maglin site furniture metal receptacles shopping malls side opening street trashbin
17f4b14ebbe37179ab2b7e9ed9191486,Table,end table couch home house living room sofa stone wooden diningtable _stanfordscenedbmodels _attributestrain
17fb28fc98f1d23ff6c671f9e7ab953f,Computer, apple macbook white laptop computer
17ff217a53ffcb20a1c637e821f12a67,ChestOfDrawers,my dresser alyshaya clothes pants socks chest of drawers bureau chestofdrawers
18049cb71646955253d7642eccaa932a,Ipad,ipad cinema concept apple widescreen portable device movie theater theatre house picture palace
1809c4bedc302095642dc563aaf98d57,_StanfordSceneDBModels,table soccer tischfussball tisch fussball ball bike billard body building bodybuilding fitness gym pool rollerskate skater sport volleyball _stanfordscenedbmodels
180f5e2a874bceb1e4ba5fe92f32019a,Telephone, telephone phone set _pilotstudymodels
18145f4b303c37f11c3739edd52fa3,Lamp,lamp bulb decoration furniture light shade tablelamp
181846dba8cfa3e91fc277ccdec7582,DrinkingUtensil,drink glass cocktail ice cube summer umbrella warm drinking drinkingutensil cup
181bccddb47e75511087b8c1da3f3ccc,_StanfordSceneDBModels,dart bar games _stanfordscenedbmodels
1827454b8072d6a61fb05d58f51ec4fa,Guitar,guitar 
18277a2b26cce4945932aa8e4205e707,Horse, horse equus caballus _attributes
18299916ec3e95bff5ca1792a289ecf9,_StanfordSceneDBModels, bird wall a all clock orologio cuc uacute home component com internal de design lintukello makingeo marchesi object cucu da parete relogio passarinho parede sud tirolo sudtirolo _stanfordscenedbmodels
18306958742f8bfbab0b172d4dea80cd,Printer,apple printer i touch air airport extreme x base station ibook book inc interactive television box ipad phone iphone mac blueberry clamshell bookair camera cellular chromatic classic computer computers concept cube design detailed gb gen generation ipod keyboard laptop macair macbook macbookair macintosh os mobile nano new notebook old open performance powemac quicktake safari steve jobs youtube
1831169dbc70bc08cca5d7fbf4f17f56,WallArt,hand fan hanging wall wallart
18371c836b01c024b41d52ced3f83dc3,TV,sony flat screen lcd tv cool crystal display flatscreen liquid modern plasma television receiver set idiot box boob tube telly goggle
1844a4ed0ff7ed38c2474c54a2e772f2,ChestOfDrawers,modern bedside table end chest of drawers bureau dresser chestofdrawers nightstand
18453eb5b7699bc0730f211b293894d3,TV,plasma tv flatscreen television receiver set idiot box boob tube telly goggle _attributestrain
1845801e19ac5c22683869a26110a529,Lamp,triple globes antique lamp post exterior landscape architecture light park plaza sidewalk streetscape lamppost
18476002083c51574904d89e9169817b,Table, ikea klingsbo side table architecture design furniture interior accenttable roundtable
18501a35a40939449359bfb5c0ce2bf3,Desk,desk lamp black glass home house light lighting modern office residential table work
1852cf691d561b97760c1770d1a1230,Lamp,light modern desk lamp architecture arm details interior lighting table desklamp
1857891cdabf6824b0fd397b9007d287,ChestOfDrawers,armoire armoir bibliotheque bois livre rangement vieille chestofdrawers
185bcb9bcec174c9492d9da2668ec34c,Chair, h haworth improv m s e chair desk guest office officechair
185e37856f55b2c4e9aa07397ea1cf8d,Lamp,lamp bright furninture home house illumination light bulb living room floorlamp
1860264e320c7979f4baed97c2afc4fe,Gun,guitar electric gun instrument music musical shot shotgun sketchosaurus weapon
186cf94ea79d2ce65d54757b2087f588,FoodItem,ice cream cone stick icecream fooditem
187223b653c77b33d2e6931e8adb116,Whiteboard, whiteboard saddle horse riding mount
1874f7fc154c7c35c66e88e7ffc39f1a,Stapler,stapler desk machine office paper stapling
18783fbef9ef95f2ae14646a8c8ddd34,Chair,director directors chair camp camping film lace olive seat seating timber wood
187859d3c3a2fd23f54e1b6f41fdd78a,DrinkingUtensil, coffee mug beige beverage cooking cup diner dining hot jeff cowell kitchen pottery service serving stoneware tea drinkingutensil
187b8cfebe4e9257ccec770873355bd5,Tank,medium tank armour armoured artillery gun ifv light machine nicegreen vehicle war army armored combat
187d89b0c436d0edc8ab9067fbd9681d,_StanfordSceneDBModels,beeswax wax candle bougie taper light _stanfordscenedbmodels
187f9c840611133b7fa41e06a7f4a88,Cabinet,cabinet cupboard filing filling
1880ed173d662f92c78621ab7e0ef193,FileCabinet,medium file cabinet filing furniture office filecabinet
188daa867afa5eea43638dabe1eb5336,ChestOfDrawers, toy chest of drawers bureau dresser chestofdrawers
189064a8df83ddc77a89a0a7fbbe0a6f,Bed,bamboo bed four poster posterbed
18abbf4da8320e69438aef443c33bffd,Speaker, p procella loudspeaker speaker compression driver home cinema theater audio professional waveguide unit system
18aef96d387bd96860467dddaf5cfe3f,_StanfordSceneDBModels, cagework following ideas of george hart dodecahedron icosahedron pentagons polyhedra polyhedral polyhedron truncated plaything toy _stanfordscenedbmodels toyfigure
18bad7ccc6951f9d3321831d2245cf06,_StanfordSceneDBModels, k kelston reg towel bar kohler rail _stanfordscenedbmodels
18d0a9703a1151475f4d9bb2d20be1fe,ChestOfDrawers,japanese style chest wadansu of drawers bureau dresser chestofdrawers
